winner,game_id,team,feudal_age_uptime,castle_age_uptime,imperial_age_uptime,old_rating,new_rating,match_rating_diff,replay_summary_raw,profile_id,civ,opening
True,364882460,0,,,,1349,1363,3.0,{},11861128,mayans,
False,364882460,1,,,,1273,1258,-3.0,{},5691957,berbers,
True,364894991,0,,,,936,953,-38.0,{},6351294,franks,
False,364894991,1,,,,967,949,38.0,{},9348234,celts,
True,364894991,0,,,,891,910,-38.0,{},6354441,georgians,
False,364894991,1,,,,921,905,38.0,{},9574393,vietnamese,
True,364894991,0,,,,914,932,-38.0,{},6349489,incas,
False,364894991,1,,,,967,949,38.0,{},9347862,sicilians,
True,364918270,0,,,,1004,1027,-6.75,{},242746,khmer,
False,364918270,1,,,,1154,1138,6.75,{},922812,mongols,
True,364918270,0,,,,1296,1306,-6.75,{},4934161,persians,
False,364918270,1,,,,1183,1166,6.75,{},6194279,bohemians,
True,364918270,0,,,,1138,1155,-6.75,{},4808616,spanish,
False,364918270,1,,,,1159,1143,6.75,{},5726306,persians,
True,364918270,0,,,,1201,1215,-6.75,{},4681562,sicilians,
False,364918270,1,,,,1170,1153,6.75,{},8917674,khmer,
False,364859771,0,,,,1275,1262,-35.5,{},18954397,mongols,
True,364859771,1,,,,1344,1358,35.5,{},6340104,gurjaras,
False,364859771,0,,,,1327,1311,-35.5,{},18947729,goths,
True,364859771,1,,,,1329,1344,35.5,{},1825383,khmer,
False,364741717,0,,,,1330,1314,-3.0,{},512115,cumans,
True,364741717,1,,,,1333,1349,3.0,{},2213794,mongols,
False,364827339,0,,,,1465,1450,-29.0,{},9707470,franks,
True,364827339,1,,,,1494,1509,29.0,{},1284731,mongols,
True,364892745,0,,,,1379,1395,-7.0,{},2412878,sicilians,
False,364892745,1,,,,1386,1370,7.0,{},1162254,persians,
True,364936853,0,,,,1347,1363,-4.0,{},14520164,mongols,
False,364936853,1,,,,1351,1335,4.0,{},1162254,celts,
True,364768355,0,,,,1409,1426,-25.0,{},3161004,magyars,
False,364768355,1,,,,1434,1417,25.0,{},10285766,italians,
False,364901964,0,,,,1256,1240,-1.0,{},3965478,persians,
True,364901964,1,,,,1257,1273,1.0,{},1986298,teutons,
False,366056084,0,,,,467,456,-111.0,{},15641456,chinese,
True,366056084,1,,,,578,589,111.0,{},15277388,britons,
